SMILES,Source,PBT_label
Nc1cccc2cc(S(=O)(=O)O)ccc12,https://echa.europa.eu/information-on-chemicals/registered-substances,0
NCCCCCCNC(=O)O,https://echa.europa.eu/information-on-chemicals/registered-substances,0
Cn1[nH]c(=O)c(=O)nc1SCC1=C(C(=O)O)N2C(=O)[C@@H](N)[C@H]2SC1,https://echa.europa.eu/information-on-chemicals/registered-substances,0
COCC1=C(C(=O)O)N2C(=O)[C@H](N)[C@@H]2SC1,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CCCCCCCCCCCCCCCCCC(=O)O[Al]OC(=O)c1ccccc1.O,https://echa.europa.eu/information-on-chemicals/registered-substances,0
O=C(O)CSc1nc2ccccc2s1,https://echa.europa.eu/information-on-chemicals/registered-substances,0
FB(F)F.NCc1ccccc1,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CCCCCCCCCCCC[N+](C)(C)CC(=O)[O-],https://echa.europa.eu/information-on-chemicals/registered-substances,0
CCCCCCCCCCCCCCCC[N+](C)(C)CC(=O)[O-],https://echa.europa.eu/information-on-chemicals/registered-substances,0
CCCCCCCCCCCC(=O)NCCC[N+](C)(C)CC(=O)O.[OH-],https://echa.europa.eu/information-on-chemicals/registered-substances,0
CCCCCCCC/C=C/C(=O)NCCC[N+](C)(C)CC(=O)O.[OH-],https://echa.europa.eu/information-on-chemicals/registered-substances,0
CCO[Si](C)(CCl)OCC,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CCO[Si](CCl)(OCC)OCC,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CCN(CC)CC#N,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CCCCCC/C(C=O)=C\c1ccccc1,https://echa.europa.eu/information-on-chemicals/registered-substances,0
C/C=C/c1ccc(O)c(OC)c1,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CCCCCCCCCCCCCCCC(=O)OC/C=C(\C)CCC=C(C)C,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CC(=O)/C(C)=C/C1C(C)=CCCC1(C)C,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CC(=O)/C=C/C1=C(C)CCCC1(C)C,https://echa.europa.eu/information-on-chemicals/registered-substances,0
C=CC(=C)CC/C=C(\C)CCC=C(C)C,https://echa.europa.eu/information-on-chemicals/registered-substances,0
C/C=C/c1ccc(OC)cc1,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CC1(C)C2CCC1(CS(=O)(=O)O)C(=O)C2=Cc1ccc(C=C2C(=O)C3(CS(=O)(=O)O)CCC2C3(C)C)cc1,https://echa.europa.eu/information-on-chemicals/registered-substances,0
c1ccc(C2CO2)cc1,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CC(C)[O-].CC(C)[O-].CCOC(=O)/C=C(/C)[O-].[Al+3],https://echa.europa.eu/information-on-chemicals/registered-substances,0
OCOCCOCO,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CCCCCCCCCCCCCCCC(=O)NCCC[N+](C)(C)C.[Cl-],https://echa.europa.eu/information-on-chemicals/registered-substances,0
NC(=O)NCCO,https://echa.europa.eu/information-on-chemicals/registered-substances,0
C=CC(=O)OCC1CC2CC1C1CCC(COC(=O)C=C)C21,https://echa.europa.eu/information-on-chemicals/registered-substances,0
Nc1ccc(N(CCO)CCO)cc1.O=S(=O)(O)O,https://echa.europa.eu/information-on-chemicals/registered-substances,0
C[C@@H](O)CCO,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CC1=CC[C@H](C(C)C)C=C1,https://echa.europa.eu/information-on-chemicals/registered-substances,0
C[C@@H](O)C(=O)O,https://echa.europa.eu/information-on-chemicals/registered-substances,0
C=C(C)[C@H]1CC=C(C)CC1,https://echa.europa.eu/information-on-chemicals/registered-substances,0
C[C@@H](O)[C@@H](C)O,https://echa.europa.eu/information-on-chemicals/registered-substances,0
C=C(C)[C@H]1CC=C(C)C(=O)C1,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CC(C)(C)OCC1CO1,https://echa.europa.eu/information-on-chemicals/registered-substances,0
C=CCC(CC=C)(C(=O)O)C(CC=C)(CC=C)C(=O)O,https://echa.europa.eu/information-on-chemicals/registered-substances,0
C=CCCCCCCCCC(=O)NCC(=O)O,https://echa.europa.eu/information-on-chemicals/registered-substances,0
OC/C=C\CO,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CC/C=C\CCOC(=O)c1ccccc1O,https://echa.europa.eu/information-on-chemicals/registered-substances,0
C1=C\CCCCCC/1,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CCCCCCCC/C=C\CCCCCCCCCCCC(N)=O,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CC/C=C\CCOC(C)=O,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CC/C=C\CCOC(=O)C(C)C,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CCC=CCCOC(=O)C(C)C,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CCCCCCCC/C=C\CCCCCCCCNCCCNCCCN,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CCCCCCCC/C=C\CCCCCCCCNCCCN,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CCCCCCCC/C=C\CCCCCCCC(=O)NCCOCCO,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CCCCCCCC/C=C\CCCCCCCC(=O)N(C)CC(=O)O.OCCN(CCO)CCO,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CCCCCCCC/C=C\CCCCCCCCNC(=O)CCCCCCCCCCCCCCC,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CCCCCCCC/C=C\CCCCCCCCCCCC(=O)NCCCCCCCCCCCCCCCCCC,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CCCCCCCC/C=C\CCCCCCCCO,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CCCCCCCC/C=C\CCCCCCCCCCCC(=O)OCCCCCCCC/C=C\CCCCCCCC,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CCCCCCCC/C=C\CCCCCCCCOC(=O)CCCCCCC/C=C\CCCCCCCC,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CC1=CC(=O)[NH2+]C(O)=C1[n+]1cccc(C)c1.[Cl-].[Cl-],https://echa.europa.eu/information-on-chemicals/registered-substances,0
CC(=O)c1cccc2ccccc12,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CC(Cc1ccc[cH-]1)c1ccc[cH-]1.[Fe+2].[Fe+2].c1cc[cH-]c1.c1cc[cH-]c1,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CC(O)CN(CC(C)O)CC(C)O,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CC(C)(c1ccccc1)C(C)(C)c1ccccc1,https://echa.europa.eu/information-on-chemicals/registered-substances,0
O=C1C=CC(=O)N1c1cccc(N2C(=O)C=CC2=O)c1,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CC(C)c1ccc(C(C)(C)C(C)(C)c2ccc(C(C)C)cc2)cc1,https://echa.europa.eu/information-on-chemicals/registered-substances,0
Cc1ccc(N2C(=O)C=CC2=O)cc1N1C(=O)C=CC1=O,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CC(Br)(CBr)COc1c(Br)cc(C(C)(C)c2cc(Br)c(OCC(C)(Br)CBr)c(Br)c2)cc1Br,https://echa.europa.eu/information-on-chemicals/registered-substances,0
O=C1C=CC(=O)N1c1ccc(Cc2ccc(N3C(=O)C=CC3=O)cc2)cc1,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CC(O)CN(C)CC(C)O,https://echa.europa.eu/information-on-chemicals/registered-substances,0
Cc1ccc(N(CC(C)O)CC(C)O)cc1,https://echa.europa.eu/information-on-chemicals/registered-substances,0
O=C1c2ccccc2C(=O)c2c(Nc3nc(Nc4cccc5c4C(=O)c4ccccc4C5=O)nc(-c4ccccc4)n3)cccc21,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CC(O)CNCC(C)O,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CC(O)COc1ccc(C(C)(C)c2ccc(OCC(C)O)cc2)cc1,https://echa.europa.eu/information-on-chemicals/registered-substances,0
FC(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,https://echa.europa.eu/information-on-chemicals/registered-substances,0
COC(F)(C(F)(F)C(F)(F)F)C(F)(C(F)(F)F)C(F)(F)F,https://echa.europa.eu/information-on-chemicals/registered-substances,0
FC(C(F)(F)F)C(F)(F)F,https://echa.europa.eu/information-on-chemicals/registered-substances,0
C[Si](C)(C)N[Si](C)(C)C,https://echa.europa.eu/information-on-chemicals/registered-substances,0
FC(F)CC(F)(F)F,https://echa.europa.eu/information-on-chemicals/registered-substances,0
C[Si](C)(C)O[Si](C)(O[Si](C)(C)C)O[Si](C)(C)C,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CCCCCCCC[Si](C)(O[Si](C)(C)C)O[Si](C)(C)C,https://echa.europa.eu/information-on-chemicals/registered-substances,0
C[Si](O[Si](C)(C)C)O[Si](C)(C)C,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CC(F)(F)F,https://echa.europa.eu/information-on-chemicals/registered-substances,0
O=S(=O)(N(CCO)CCO)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CCCCC(CC)C(=O)OOC(C)(C)CC(C)(C)C,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CC(C)(C)CC(C)(C)OO,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CC(C)(C)CCCCC1(C(=O)OC(C)(C)CC(C)(C)C)OO1,https://echa.europa.eu/information-on-chemicals/registered-substances,0
C[Si](C)O[Si](C)C,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CN(C)C(=N)N(C)C,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CCCCC(CC)C(=O)OOC(C)(C)CCC(C)(C)OOC(=O)C(CC)CCCC,https://echa.europa.eu/information-on-chemicals/registered-substances,0
C=C(Cl)Cl,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CCOC(/C=C(\C)CCC=C(C)C)OCC,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CC(F)F,https://echa.europa.eu/information-on-chemicals/registered-substances,0
C=C(F)F,https://echa.europa.eu/information-on-chemicals/registered-substances,0
COC(C)OC,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CCC(C)N[Si](C)(C)NC(C)CC,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CCCCCCC(C)(C)S,https://echa.europa.eu/information-on-chemicals/registered-substances,0
C=C(C)C(=O)OCCCCCCCCCCOC(=O)C(=C)C,https://echa.europa.eu/information-on-chemicals/registered-substances,0
C=CC(=O)OCCCCCCCCCCOC(=O)C=C,https://echa.europa.eu/information-on-chemicals/registered-substances,0
O=C(O)CCCCCCCCCCCCCCCCC(=O)O,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CN1C(C)(C)CC(O)CC1(C)C,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CC1=CCCC2(C)C(OC=O)C(C)CCC12C,https://echa.europa.eu/information-on-chemicals/registered-substances,0
c1ccc2c(c1)CCCC2,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CC1C=CCC2C(=O)OC(=O)C12,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CC12C=CC(C1)C1C(=O)OC(=O)C12,https://echa.europa.eu/information-on-chemicals/registered-substances,0
O=C1OC(=O)C2CC=CCC12,https://echa.europa.eu/information-on-chemicals/registered-substances,0
OCC(O)CO,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CC(C)CCCCCCCCCCCCCCC(=O)O.CC(C)CCCCCCCCCCCCCCC(=O)O.OCC(O)CO,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CC(C)CCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCC(C)C,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CCCCCCCC/C=C\CCCCCCCC(=O)OCC(COC(=O)CCCCCCC/C=C\CCCCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CCCCCCCCCCCCCOC(=O)c1ccc(C(=O)OCCCCCCCC(C)C)c(C(=O)OCCCCCCCC(C)C)c1,https://echa.europa.eu/information-on-chemicals/registered-substances,0
c1nc[nH]n1,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CC(C)CCCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCCCC(C)C,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CC(C)CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCC(C)C,https://echa.europa.eu/information-on-chemicals/registered-substances,0
Cc1ccc(S(=O)(=O)c2ccc(O)c(O)c2)cc1,https://echa.europa.eu/information-on-chemicals/registered-substances,0
O=c1[nH]sc2ccccc12,https://echa.europa.eu/information-on-chemicals/registered-substances,0
O=C1NS(=O)(=O)c2ccccc21,https://echa.europa.eu/information-on-chemicals/registered-substances,0
O=C1[N-]S(=O)(=O)c2ccccc21.[Na+],https://echa.europa.eu/information-on-chemicals/registered-substances,0
ClCCOCCOCCCl,https://echa.europa.eu/information-on-chemicals/registered-substances,0
C=CC(COC(C)=O)OC(C)=O,https://echa.europa.eu/information-on-chemicals/registered-substances,0
BrCCBr,https://echa.europa.eu/information-on-chemicals/registered-substances,0
Clc1ccccc1Cl,https://echa.europa.eu/information-on-chemicals/registered-substances,0
ClCCCl,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CCOc1ccccc1OCC,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CCOCC(C)OCC,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CC1=CC(C)(C)Nc2ccccc21,https://echa.europa.eu/information-on-chemicals/registered-substances,0
O=c1[nH]cn[nH]1,https://echa.europa.eu/information-on-chemicals/registered-substances,0
Cc1c(C#N)c(O)n(C)c(=O)c1N=Nc1cccc(OS(=O)(=O)c2ccccc2)c1,https://echa.europa.eu/information-on-chemicals/registered-substances,0
Cc1nccn1C,https://echa.europa.eu/information-on-chemicals/registered-substances,0
c1ccc(OCCOc2ccccc2)cc1,https://echa.europa.eu/information-on-chemicals/registered-substances,0
O/N=C(/Cc1ccccc1)c1ccccc1,https://echa.europa.eu/information-on-chemicals/registered-substances,0
O/N=C(\Cc1ccccc1)c1ccccc1,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CC(O)C(=O)[O-].CC(O)C(=O)[O-].Cc1ccc[n+](-c2c(C)c(N=Nc3ccc(NC(=O)c4ccc(N=Nc5c(O)[nH]c(=O)c(-[n+]6cccc(C)c6)c5C)cc4)cc3)c(O)[nH]c2=O)c1,https://echa.europa.eu/information-on-chemicals/registered-substances,0
O=S1(=O)OCCO1,https://echa.europa.eu/information-on-chemicals/registered-substances,0
Cc1ccc(N(C)/N=C/C2=[N+](C)c3ccccc3C2(C)C)cc1.[Cl-],https://echa.europa.eu/information-on-chemicals/registered-substances,0
CC(C)C=NCC1(C)CC(N=CC(C)C)CC(C)(C)C1,https://echa.europa.eu/information-on-chemicals/registered-substances,0
S=c1[nH][nH]c(=S)s1,https://echa.europa.eu/information-on-chemicals/registered-substances,0
C=CCn1c(=O)n(CC=C)c(=O)n(CC=C)c1=O,https://echa.europa.eu/information-on-chemicals/registered-substances,0
c1ccc(-c2ccc(-c3nc(-c4ccc(-c5ccccc5)cc4)nc(-c4ccc(-c5ccccc5)cc4)n3)cc2)cc1,https://echa.europa.eu/information-on-chemicals/registered-substances,0
[Na+].[Na+].[Na+].[O-]c1nc([O-])nc([O-])n1,https://echa.europa.eu/information-on-chemicals/registered-substances,0
[Na+].[Na+].[Na+].[S-]c1nc([S-])nc([S-])n1,https://echa.europa.eu/information-on-chemicals/registered-substances,0
S=c1[nH]c(=S)[nH]c(=S)[nH]1.[Na].[Na].[Na],https://echa.europa.eu/information-on-chemicals/registered-substances,0
Nc1nc(N)nc(N)n1.O=P(O)(O)O,https://echa.europa.eu/information-on-chemicals/registered-substances,0
C1OCOCO1,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CC(C)(C)c1cc(Cn2c(=O)n(Cc3cc(C(C)(C)C)c(O)c(C(C)(C)C)c3)c(=O)n(Cc3cc(C(C)(C)C)c(O)c(C(C)(C)C)c3)c2=O)cc(C(C)(C)C)c1O,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CO[Si](CCCn1c(=O)n(CCC[Si](OC)(OC)OC)c(=O)n(CCC[Si](OC)(OC)OC)c1=O)(OC)OC,https://echa.europa.eu/information-on-chemicals/registered-substances,0
Cl.Nc1cc(C(=O)NCC(O)CO)cc(C(=O)NCC(O)CO)c1,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CC(C)(N=C=O)c1cccc(C(C)(C)N=C=O)c1,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CC1(C)C(=O)N(CCO)C(=O)N1CCO,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CC1(C)C(=O)N(CO)C(=O)N1CO,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CC(=O)OCCC(C)OC(C)=O,https://echa.europa.eu/information-on-chemicals/registered-substances,0
NCC1CCCC(CN)C1,https://echa.europa.eu/information-on-chemicals/registered-substances,0
Cc1ccccc1N=C(N)Nc1ccccc1C,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CCCCNC(=S)NCCCC,https://echa.europa.eu/information-on-chemicals/registered-substances,0
O=C(CCl)CCl,https://echa.europa.eu/information-on-chemicals/registered-substances,0
Clc1cccc(Cl)c1,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CCNC(=S)NCC,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CCN(C(=O)N(CC)c1ccccc1)c1ccccc1,https://echa.europa.eu/information-on-chemicals/registered-substances,0
Cc1cccc2[nH]c(=S)[nH]c12,https://echa.europa.eu/information-on-chemicals/registered-substances,0
Cc1cccc2[nH]c([S-])nc12.Cc1cccc2[nH]c([S-])nc12.[Zn+2],https://echa.europa.eu/information-on-chemicals/registered-substances,0
COc1ccc2[nH]c(=S)[nH]c2c1,https://echa.europa.eu/information-on-chemicals/registered-substances,0
O=C(CO)CO,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CC(C)c1cccc(C(C)C)c1,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CN(C(=O)N(C)c1ccccc1)c1ccccc1,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CC(=O)OC(C)CC(C)(C)c1ccccc1,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CN1CCN(C)C1=O,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CNC(=O)NC,https://echa.europa.eu/information-on-chemicals/registered-substances,0
C1CCOCOC1,https://echa.europa.eu/information-on-chemicals/registered-substances,0
O=C1OCC(F)O1,https://echa.europa.eu/information-on-chemicals/registered-substances,0
C1COCO1,https://echa.europa.eu/information-on-chemicals/registered-substances,0
S=C(Nc1ccccc1)Nc1ccccc1,https://echa.europa.eu/information-on-chemicals/registered-substances,0
NC(=Nc1ccccc1)Nc1ccccc1,https://echa.europa.eu/information-on-chemicals/registered-substances,0
O=C(CC(=O)c1ccccc1)c1ccccc1,https://echa.europa.eu/information-on-chemicals/registered-substances,0
Cc1cc(S(=O)(=O)O)ccc1N.Nc1c(S(=O)(=O)O)cc(S(=O)(=O)O)c2cccc(O)c12.Nc1cc(S(=O)(=O)O)cc2cc(S(=O)(=O)O)cc(O)c12.Nc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O.Nc1ccc([N+](=O)[O-])cc1.[Na+].[O-]c1cccc(O)c1,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CN(C)CCOCCN(C)CCCN,https://echa.europa.eu/information-on-chemicals/registered-substances,0
O=S1(=O)CCCO1,https://echa.europa.eu/information-on-chemicals/registered-substances,0
O=C(c1ccc(F)cc1)c1ccc(C(=O)c2ccc(F)cc2)cc1,https://echa.europa.eu/information-on-chemicals/registered-substances,0
O=C1OC(=O)C2C1C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,https://echa.europa.eu/information-on-chemicals/registered-substances,0
O=C1OC(=O)[C@H]2[C@@H]1[C@@]1(Cl)C(Cl)=C(Cl)[C@]2(Cl)C1(Cl)Cl,https://echa.europa.eu/information-on-chemicals/registered-substances,0
C1CNCCNCCNCCN1,https://echa.europa.eu/information-on-chemicals/registered-substances,0
COCc1cc(N)ccc1N,https://echa.europa.eu/information-on-chemicals/registered-substances,0
C(CCOCC1CO1)COCC1CO1,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CCCCNc1ccc(NCCCC)c2c1C(=O)c1ccccc1C2=O,https://echa.europa.eu/information-on-chemicals/registered-substances,0
Cc1cc(C)c(Nc2ccc(Nc3c(C)cc(C)cc3C)c3c2C(=O)c2ccccc2C3=O)c(C)c1,https://echa.europa.eu/information-on-chemicals/registered-substances,0
COCc1ccc(COC)cc1,https://echa.europa.eu/information-on-chemicals/registered-substances,0
Cc1ccc(Nc2ccc(Nc3ccc(C)cc3)c3c2C(=O)c2ccccc2C3=O)cc1,https://echa.europa.eu/information-on-chemicals/registered-substances,0
C=COCCCCOC=C,https://echa.europa.eu/information-on-chemicals/registered-substances,0
